Title,Text,Author,Source,Label,,,
"For the latest from the world’s most unstoppable media juggernaut, visit https:",,The Onion,Twitter,Satirical,,,
New Aetna Wedding Registry Lets Guests Purchase Medical Procedures Couple Picked Out https:,,The Onion,Twitter,Satirical,,,
RT @TheOnion: Kanye West Announces His New Name Is Tim https:,,The Onion,Twitter,Satirical,,,
‘Squi’ Rockets To Most Popular Baby Name Of 2018 https:,,The Onion,Twitter,Satirical,,,
Chuck Grassley Scratches ‘Christine Blasey’s A Slut’ Into Senate Bathroom Stall https:,,The Onion,Twitter,Satirical,,,
Rest Of Evening Spent Declaring Asshole Not Going To Ruin Evening https:,,The Onion,Twitter,Satirical,,,
Amazon has recently come under increased scrutiny for a variety of issues regarding its effect on competition and t… https:,,The Onion,Twitter,Satirical,,,
"Maximum-Security Prison Houses State’s Most Hardened, Violent Guards https:",,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Study Finds Dogs Twitching In Sleep Are Dreaming About Tearing Owners Limb From Limb https:,,The Onion,Twitter,Satirical,,,
Melania Releases Statement Calling For Removal Of First Lady From White House https:,,The Onion,Twitter,Satirical,,,
Matt Damon Loses $500 To Guy Who Promised Professional-Looking Headshots https:,,The Onion,Twitter,Satirical,,,
George R.R. Martin Promises Fans 'The Winds Of Winter' Is Nearly Started https:,,The Onion,Twitter,Satirical,,,
New ‘Game Of Thrones’ Trailer Reveals Final Season Will Be Cobbled Together From Old Footage https:,,The Onion,Twitter,Satirical,,,
Netflix To Temporarily Remove Every Movie Except ‘Hard Eight’ https:,,The Onion,Twitter,Satirical,,,
Tips For Relieving Back Pain https:,,The Onion,Twitter,Satirical,,,
Paramedics Didn’t Realize How Hard It Would Be To Cut Drunk Woman Out Of Elmo Costume https:,,The Onion,Twitter,Satirical,,,
Man Doesn’t Know How Parents Ever Going To Pay Off Massive Student Loan Debt https:,,The Onion,Twitter,Satirical,,,
Satan Refuses To Accept Any More Catholic Priests In Hell https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: The Kids At School Bullied Him…Until He Had A Defensive Ink Sac Surgically Inserted Into His Mouth https:,,The Onion,Twitter,Satirical,,,
Violence Erupts Across France As Citizens Protest High Cost Of Refilling Crème Brûlée Torches… https:,,The Onion,Twitter,Satirical,,,
Scientists Teach Sign Language To Gorilla-Suit-Wearing Man https:,,The Onion,Twitter,Satirical,,,
Visit https:,,The Onion,Twitter,Satirical,,,
Mueller Annoyed By Dipshit Protestors Holding Up Traffic During Commute https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: A Few Half Ideas For Getting My Son Off The Roof https:,,The Onion,Twitter,Satirical,,,
Senator Feinstein Wondering If Now A Good Time To Disclose 7 Highly Credible Murder Allegations Against Kavanaugh S… https:,,The Onion,Twitter,Satirical,,,
United States Sends Laos Bill For 80 Million Undetonated Bombs Still Left In Country From Vietnam War… https:,,The Onion,Twitter,Satirical,,,
Today's Weather Report https:,,The Onion,Twitter,Satirical,,,
Upcoming ‘Red Dead Redemption 2’ Expansion Allows Players To Experience Story From Horse’s Perspective… https:,,The Onion,Twitter,Satirical,,,
Philadelphia Museum Of Art Erects Statue Of Overweight Tourist Posing Next To Rocky Statue https:,,The Onion,Twitter,Satirical,,,
"How does that make you feel? Pretty good, right? https:",,The Onion,Twitter,Satirical,,,
RT @ClickHole: Leonardo DiCaprio said WHAT?! https:,,The Onion,Twitter,Satirical,,,
Senior Citizen Apparently Here To Fix Apartment Sink https:,,The Onion,Twitter,Satirical,,,
Tips For Making The Most Of Your Next Doctor’s Visit https:,,The Onion,Twitter,Satirical,,,
14-Hour Labor Not Exactly Cakewalk For Baby Sticking Halfway Out Mother’s Vagina Either https:,,The Onion,Twitter,Satirical,,,
"The 70th Primetime Emmy Awards, hosted by Michael Che and Colin Jost, will honor a combination of good and bad thin… https:",,The Onion,Twitter,Satirical,,,
"For more exemplary journalism, visit https:",,The Onion,Twitter,Satirical,,,
Woman A Leading Authority On What Shouldn’t Be In Poor People’s Grocery Carts https:,,The Onion,Twitter,Satirical,,,
Mall Santa Crying Hysterically In Photo With Toddler https:,,The Onion,Twitter,Satirical,,,
"This Week's Editorial Cartoon: ""Flooding The Airwaves"" https:",,The Onion,Twitter,Satirical,,,
Michael Cohen Relieved To Remember It Illegal To Charge Lawyer With Crime https:,,The Onion,Twitter,Satirical,,,
"The restored hair, which normally grows to satisfactory thickness over the course four to six weeks, flooded the op… https:",,The Onion,Twitter,Satirical,,,
5-Year-Old Announces Circle No Longer Her Favorite Shape https:,,The Onion,Twitter,Satirical,,,
Macy’s Parade Float Covered In Tickets After Parking On 5th Avenue Over Holiday Weekend https:,,The Onion,Twitter,Satirical,,,
Report: None Of Good Cousins Coming To Thanksgiving This Year https:,,The Onion,Twitter,Satirical,,,
NFL Players Absolutely Should Stand For The ‘Sunday Night Football’ Theme https:,,The Onion,Twitter,Satirical,,,
"To see more unmatched reporting, visit https:",,The Onion,Twitter,Satirical,,,
"White House Calls Own Climate Change Report ‘Extreme,’ ‘Not Based On Fact’ https:",,The Onion,Twitter,Satirical,,,
Gimp Tied To Pole On Curb Outside Coffee Shop While Owner Inside https:,,The Onion,Twitter,Satirical,,,
U.S. Jobless Claims Fall To 49-Year Low https:,,The Onion,Twitter,Satirical,,,
"This Week's Editorial Cartoon: ""Exorcise Your Right"" https:",,The Onion,Twitter,Satirical,,,
New ‘Doctors Without Licenses’ Program Provides Incompetent Medical Care To Refugees https:,,The Onion,Twitter,Satirical,,,
The Trump Presidency In 2018 https:,,The Onion,Twitter,Satirical,,,
Poll: Majority Of Americans Ready To Give Up On U.S. If Someone Else Goes First https:,,The Onion,Twitter,Satirical,,,
The Onion’s 2018 Emmy Predictions https:,,The Onion,Twitter,Satirical,,,
GOP Gasps As Red-Eyed Shadow Counsel Smashes Out Of Gestation Tank https:,,The Onion,Twitter,Satirical,,,
Has The Gypsy Bill Belichick Killed During Training Camp Come Back To Haunt The Patriots? https:,,The Onion,Twitter,Satirical,,,
Sweatshop Worker Doesn’t Even Want To Know Working Conditions Of Place Her Company Gets Fabric… https:,,The Onion,Twitter,Satirical,,,
This Weekend's Onion Magazine: https:,,The Onion,Twitter,Satirical,,,
Tips For Ending A Friendship https:,,The Onion,Twitter,Satirical,,,
"New Device Desirable, Old Device Undesirable https:",,The Onion,Twitter,Satirical,,,
Wildebeest Taking Awful Lot Of Credit For Stampede https:,,The Onion,Twitter,Satirical,,,
"Mom $15,000 In The Hole With Ceramic Frog Dealer https:",,The Onion,Twitter,Satirical,,,
Man’s Ironclad Grasp Of Issue Can Withstand 2 Follow-Up Questions https:,,The Onion,Twitter,Satirical,,,
"RT @ClickHole: This Plus-Size Model Was Inspiring. But Then She Lost 100 Pounds, Which Was… Also Inspiring? Even Though She Was Already Per…",,The Onion,Twitter,Satirical,,,
The Onion’s Guide To ‘Red Dead Redemption 2’ https:,,The Onion,Twitter,Satirical,,,
42 Million Dead In Bloodiest Black Friday Weekend On Record https:,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
Dad’s Been On A Parenting Kick Lately https:,,The Onion,Twitter,Satirical,,,
Moving the staff and stadium to this Caribbean island is the only way to shield ourselves from the MLB’s punishing… https://t.co/ovWtn69F5y,,The Onion,Twitter,Satirical,,,
Study Links Drinking While Pregnant To Being At Kid Rock Concert https:,,The Onion,Twitter,Satirical,,,
Child Who Just Wanted Clothes Spares Uncle’s Feelings By Pretending To Like Xbox https:,,The Onion,Twitter,Satirical,,,
"To see more unmatched reporting, visit https:",,The Onion,Twitter,Satirical,,,
From The Archives: God Angrily Clarifies 'Don't Kill' Rule https:,,The Onion,Twitter,Satirical,,,
This Weekend's Onion Magazine: https:,,The Onion,Twitter,Satirical,,,
Trump Unveils Reelection Campaign Plan To Drive Bus Into Crowds Across Country https:,,The Onion,Twitter,Satirical,,,
Can A Serial Marijuana User Like Josh Gordon Fit In With The Patriots’ Cocaine-Based Culture? https:,,The Onion,Twitter,Satirical,,,
National News Highlights https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Return Of The Fucking King: This College Freshman Poked His Whole Head Into His Old AP Lit Teacher's Room Right In The Middl…,,The Onion,Twitter,Satirical,,,
Second-Grader In Gym Class Fucking Amazing At Pull-Ups https:,,The Onion,Twitter,Satirical,,,
"Buying Everything Hairstylist Recommends Would Cost $8,000 https:",,The Onion,Twitter,Satirical,,,
"Annoying Guy In Movie Theater Constantly Screaming ‘Get Out Of There, You Idiot’ At Bradley Cooper’s Character In ‘… https:",,The Onion,Twitter,Satirical,,,
Encouraging Economic Report Reveals More Americans Delusional Enough To Start Their Own Business… https:,,The Onion,Twitter,Satirical,,,
Ethan Hawke’s Body Found Dumped In Laurel Canyon As 2019 Oscar Race Heats Up https:,,The Onion,Twitter,Satirical,,,
Visit https:,,The Onion,Twitter,Satirical,,,
"In Search Of A Better Life, Teen Moves Downstairs https:",,The Onion,Twitter,Satirical,,,
Americans Demand New Form Of Media To Bridge Entertainment Gap While Looking From Laptop To Phone… https:,,The Onion,Twitter,Satirical,,,
"Amazon Officially Picks New York, Northern Virginia For Next Headquarters https:",,The Onion,Twitter,Satirical,,,
Pigeon’s Route Accommodated https:,,The Onion,Twitter,Satirical,,,
GOP Attacks Christine Blasey Ford For Never Coming Forward To Testify https:,,The Onion,Twitter,Satirical,,,
Mueller Ready To Deliver Major Parts Of Findings After Midterms https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Who else is excited to play as Rudy Giuliani?! https:,,The Onion,Twitter,Satirical,,,
Study Finds Suspicious Circumstances Still Leading Cause Of Death In Russia https:,,The Onion,Twitter,Satirical,,,
Area Woman Just Itching To Complain If Anyone Objects To Nativity Scene In Park https:,,The Onion,Twitter,Satirical,,,
Report: 79% Of Minority Suspects Receive Miranda Rights While Unconscious https:,,The Onion,Twitter,Satirical,,,
Queen Elizabeth Screaming At Stockbroker To Dump Everything https:,,The Onion,Twitter,Satirical,,,
Will Monday Night Football Cut Jason Witten After The Analyst Went 0 For 65 While Talking? https:,,The Onion,Twitter,Satirical,,,
Researchers No Closer To Understanding What The Fuck You’re Talking About https:,,The Onion,Twitter,Satirical,,,
Kroger Phasing Out Plastic Bags By 2025 https:,,The Onion,Twitter,Satirical,,,
Report: Saying ‘Smells Okay’ Precedes 85% Of Foodborne Illnesses Annually https:,,The Onion,Twitter,Satirical,,,
"For more world-renowned reportage, visit https:",,The Onion,Twitter,Satirical,,,
"Oh God, What Happened Last Night?' Says Groggy Mike Pence After Waking Up In Same Bed As Wife… https:",,The Onion,Twitter,Satirical,,,
American Psychiatric Association Adds ‘Obsessive Categorization Of Mental Conditions’ To ‘DSM-5’… https:,,The Onion,Twitter,Satirical,,,
Man Dying From Cancer Spends Last Good Day On Phone With Insurance Company https:,,The Onion,Twitter,Satirical,,,
Woman Who Left Room Crying Earlier Expects To Jump Back Into Party Just Like That https:,,The Onion,Twitter,Satirical,,,
College Roommates To Continue Bonding Process Until Real Friends Made https:,,The Onion,Twitter,Satirical,,,
The Onion’s Guide To Twitch https:,,The Onion,Twitter,Satirical,,,
Mental Health Experts Say Friends Giving Away Possessions Could Be Warning Sign They Planning On Moving… https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Fans Rejoice! 5 Classic Moments Only Fans Will Remember! https:,,The Onion,Twitter,Satirical,,,
National Endowment For The Arts Provides $80 Million To Discourage Talentless Hacks https:,,The Onion,Twitter,Satirical,,,
Thai Soccer Player Still Waiting For Parents To Pick Him Up https:,,The Onion,Twitter,Satirical,,,
"Cowardly Michael Cohen Chooses To Betray President, Go To Prison Rather Than Meet Face-To-Face With ‘The Onion’… https:",,The Onion,Twitter,Satirical,,,
Cat Totally Unaware Its Owner Aaron Eckhart https:,,The Onion,Twitter,Satirical,,,
Aquarium Unveils 'Floating Carcasses Of The Pacific' Exhibit https:,,The Onion,Twitter,Satirical,,,
Pfizer Unveils New Double-Sided EpiPen For Lovers https:,,The Onion,Twitter,Satirical,,,
Relatives Gather From Across The Country To Stare Into Screens Together https:,,The Onion,Twitter,Satirical,,,
Area Man Nostalgic For Time When Ads Targeting Him Not As Sad https:,,The Onion,Twitter,Satirical,,,
RT @ClickHole: Post This Video On Your Local Catholic Parish’s Facebook Page To Let Them Know That You Saw A Seagull With A Communion Wafer…,,The Onion,Twitter,Satirical,,,
Subway Employee Still Unnerved By High-Pitched Screech Sandwiches Make When Cut In Half https:,,The Onion,Twitter,Satirical,,,
Little Karate Figures On Top Of Local Dojo’s Trophies All Cowering In Fear https:,,The Onion,Twitter,Satirical,,,
"Dry Humping An Adequate Sex Alternative For Teens, Says Weird, Unsolicited Report From Department Of Interior… https:",,The Onion,Twitter,Satirical,,,
Man Suddenly Realizes He Was Duped By Commercial’s Romanticized Vision Of Canned Beans https:,,The Onion,Twitter,Satirical,,,
Man Finally Able To Forgive Self For Terrible Mistake He Made 2 Seconds Ago https:,,The Onion,Twitter,Satirical,,,
Michael Cohen Granted Prison Work Release For New Job With Trump 2020 Campaign https:,,The Onion,Twitter,Satirical,,,
Man On Gurney Has Brief Word With Protagonist Before Entering Ambulance https:,,The Onion,Twitter,Satirical,,,
Younger Cousin’s Growth Spurt Throws Off Competitive Balance At Family’s Thanksgiving Touch Football Game… https:,,The Onion,Twitter,Satirical,,,
Inspired Film Executive Has Great Idea For Budget Of Film https:,,The Onion,Twitter,Satirical,,,
Osprey Devours Lion In Massive Food-Chain Shake-Up https:,,The Onion,Twitter,Satirical,,,
Hurricane Michael Makes Landfall In Most Dangerous Storm In Florida Panhandle History https:,,The Onion,Twitter,Satirical,,,
Report: 89% Of Americans Just Want To Go Home Right Now https:,,The Onion,Twitter,Satirical,,,
New Ted Cruz Attack Ad Declares Beto O'Rourke Too Good For Texas https:,,The Onion,Twitter,Satirical,,,
"Please, wait! Stop! Don’t you see we’re on a path to destruction? Hey! Come on, won’t you please stop and listen t… https://t.co/6VGnl7KLN3",,The Onion,Twitter,Satirical,,,
The Onion’s 2018 Fall Movie Preview https:,,The Onion,Twitter,Satirical,,,
"For more exemplary journalism, visit https:",,The Onion,Twitter,Satirical,,,
"Financial Experts Say Stock Market Constantly Plunging, Reaching Record Highs Leading Indicator Of Healthy Economy… https:",,The Onion,Twitter,Satirical,,,
Man’s Area Code Provides Exciting Glimpse At Past Life https:,,The Onion,Twitter,Satirical,,,
Investigators Blame Stupidity In Area Death https:,,The Onion,Twitter,Satirical,,,
Emotional Le'Veon Bell Reveals Holdout A Result Of Forgetting How To Run https:,,The Onion,Twitter,Satirical,,,
Top Benefits Of Compact Cars https:,,The Onion,Twitter,Satirical,,,
Veteran Brita Filter’s Tour Of Duty Extended Another 3 Months https:,,The Onion,Twitter,Satirical,,,
"Dream About You Not Sexual, Coworker Reports https:",,The Onion,Twitter,Satirical,,,
‘Kavanaugh Effect’ More Likely To Benefit Democrats Than Republicans https:,,The Onion,Twitter,Satirical,,,
