,Title,Text,Author,Source,Label
9777,Poll Finds Americans Still Fiercely Divided Along Charlotte Brontë–Emily Brontë Lines https://t.co/xxrSrwiEta https://t.co/1bJkk4lVKV,,The Onion,Twitter,Satirical
9778,Man On Bus Can Tell By Surroundings He Either Hasn’t Reached Stop Yet Or Passed Stop Long Time Ago… https://t.co/CGFDZ7DUcn,,The Onion,Twitter,Satirical
9779,"There are 36 governor seats up for election in the 2018 midterms, as Democrats seek to make up ground against the R… https://t.co/6tCshrb9gZ",,The Onion,Twitter,Satirical
9780,Midterms 2018: Gubernatorial Races To Watch https://t.co/rxJDOiHjWt https://t.co/GDqimFjyX5,,The Onion,Twitter,Satirical
9781,"Melania Wishes Just Once She Could Look In Mirror Without Own Reflection Turning Away, Gust Of Wind Blowing Through… https://t.co/vxpzu7Z8oL",,The Onion,Twitter,Satirical
9782,Chuck Schumer Relieved He’s Never Taken Stance Meaningful Enough To Have Someone Mail Him Explosive… https://t.co/bmcO7Bcarz,,The Onion,Twitter,Satirical
9783,"Christie's Auctions Off Stephen Hawking's Wheelchair, Thesis Paper https://t.co/pxNEbSEEuz #WhatDoYouThink? https://t.co/QSH7VWcmPc",,The Onion,Twitter,Satirical
9784,"Report: Just 2 More Days And You Can Forget All Of This, Vanish Into ‘Red Dead Redemption 2’ https://t.co/LKv2kSNggU https://t.co/lGbpqRFMNW",,The Onion,Twitter,Satirical
9785,"Mega Millions Winner Announces Plans To Lose Touch With Who They Really Are, Become Lost In Soulless, Gilded Cataco… https://t.co/oy32MITOt0",,The Onion,Twitter,Satirical
9786,Election-Crazed ‘New York Times’ Expands Poll Coverage To 18.5 Million More Races In 371 Additional States… https://t.co/D0RGfqh230,,The Onion,Twitter,Satirical
9787,Thrill-Seeker Microwaves Pot Pie Without Slitting Crust https://t.co/nUT7Hm0Epm https://t.co/qqDSD7bQv6,,The Onion,Twitter,Satirical
9788,RT @ClickHole: Who else is excited to play as Rudy Giuliani?! https://t.co/Tj0ajFbm16,,The Onion,Twitter,Satirical
9789,More Americans Putting Off Marriage Until Ultimatum https://t.co/VdQyM6CdOH https://t.co/8j7nJZ1Zpb,,The Onion,Twitter,Satirical
9790,Conservative Acquaintance Annoyingly Not Racist https://t.co/bPlEmLg8G0 https://t.co/fE9K028RzW,,The Onion,Twitter,Satirical
9791,Man Honestly Thought Breakdown Would Be More Obvious To People https://t.co/jZyDqvb7Oq https://t.co/SNsCPFHXoW,,The Onion,Twitter,Satirical
9792,FDA Approves First Artificial Tumor https://t.co/8yqRMKVpju https://t.co/8XBGxV025n,,The Onion,Twitter,Satirical
9793,Area Man Institutes T-Shirt Purchase Freeze https://t.co/JRs5XE79k0 https://t.co/o2eTKSYd37,,The Onion,Twitter,Satirical
9794,"""It’s not fair that I have to slave away for hours to construct a dagger or two, but any jerk can just stumble into… https://t.co/KsJjsjyaxy",,The Onion,Twitter,Satirical
9795,RT @ClickHole: This Will Change The Way You Watch 'The Lord Of The Rings: The Fellowship Of The Ring' https://t.co/Tis0N5uWgr,,The Onion,Twitter,Satirical
9796,National News Highlights https://t.co/0TN9vENCvt,,The Onion,Twitter,Satirical
9797,Viewer Prepared To Believe Whatever Documentary Tells Him About Coral Reefs https://t.co/0UKBio5Nud https://t.co/AP6JYYhQyh,,The Onion,Twitter,Satirical
9798,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/LeUL65M22V",,The Onion,Twitter,Satirical
9799,SeaWorld Café Introduces New 5-Pound Orca Burger–Eating Challenge https://t.co/5H8ttZT8cp https://t.co/eJRQMeLXSr,,The Onion,Twitter,Satirical
9800,FiveThirtyEight Staff Finds Hundreds Of Nate Silvers Representing Every Voting Demographic In America After Disastr… https://t.co/0liqgouFaE,,The Onion,Twitter,Satirical
9801,Original Voice Of NBA Buzzer Passes Away https://t.co/UktKDoNkv0 https://t.co/1zkaQalf5q,,The Onion,Twitter,Satirical
9802,"Jesus Announces Plans To Return Once The Dow Clears 27,000 https://t.co/ZjmCf10z12 https://t.co/LoB84DeApL",,The Onion,Twitter,Satirical
9803,RT @ClickHole: What Could Have Been: 4 Scrapped Design Concepts That Paul Thomas Anderson Almost Used For Dirk Diggler’s Penis In ‘Boogie N…,,The Onion,Twitter,Satirical
9804,Girlfriend Really Has Mind Of Its Own Today https://t.co/Wv27Gkuoer https://t.co/fcrSas1jAc,,The Onion,Twitter,Satirical
9805,Boston Gangster Whitey Bulger Killed In West Virginia Prison https://t.co/ndeqd0vtf9 #WhatDoYouThink? https://t.co/4JI6VAKeTx,,The Onion,Twitter,Satirical
9806,How To Get Your Son To Remove His Halloween Costume https://t.co/8eUHz83bNL https://t.co/wlFTAfihTa,,The Onion,Twitter,Satirical
9807,Apartment Manager Already Knows To Look Out For Tenant Sending In Minnie Mouse Checks https://t.co/viAf2ZCqVr https://t.co/oVlfQ2CmqC,,The Onion,Twitter,Satirical
9808,Teacher Surprised The 2 Weird Kids Haven’t Hit It Off Yet https://t.co/OaSythqyXb https://t.co/xjC1TYZQSm,,The Onion,Twitter,Satirical
9809,Today's Weather Report https://t.co/Fn3ZC93OSf,,The Onion,Twitter,Satirical
9810,"Alfred Hitchcock's classic thriller, 'Psycho,' forever revolutionized horror cinema with its famous twist of a magi… https://t.co/pRx3jVoKLy",,The Onion,Twitter,Satirical
9811,Biden Hands Out Loose GT Cola Can To Unexpected Trick-Or-Treater https://t.co/jpPHHTmeVG https://t.co/I1iDwjKRHF,,The Onion,Twitter,Satirical
9812,"Luke Walton Inspires Lakers With Story About Zero-Point, 2-Rebound Performance In Game 2 Of 2009 Finals… https://t.co/yZ8aIsppDw",,The Onion,Twitter,Satirical
9813,National News Highlights https://t.co/U0eK3Qmu3n,,The Onion,Twitter,Satirical
9814,Paramedics Didn’t Realize How Hard It Would Be To Cut Drunk Woman Out Of Elmo Costume https://t.co/8khThhnsvl https://t.co/028K5Yg0Sr,,The Onion,Twitter,Satirical
9815,'Rosemary's Baby' is a classic supernatural thriller that spurred the rise of the natural birth and doula movement… https://t.co/LJ8MZoRyoM,,The Onion,Twitter,Satirical
9816,Woman Sick Of Being Stuck In Back Half Of Velma Costume Entire Halloween Party https://t.co/N9HdenQ5QP https://t.co/ilLRpFMxki,,The Onion,Twitter,Satirical
9817,Did You Know? https://t.co/grQCokN1mp,,The Onion,Twitter,Satirical
9818,"RT @KartoonistKelly: The ""KEYS"" to senior abuse. My latest: https://t.co/vrJ6FBW1on via @theonion",,The Onion,Twitter,Satirical
9819,Toddler Shits Her Way Through 3rd Halloween Costume Of Night https://t.co/cBRQQJmlS2 https://t.co/5UrJfle65O,,The Onion,Twitter,Satirical
9820,Man Exhausted After Having To Explain Halloween Costume For Umpteenth Time https://t.co/GKFTmx600Z https://t.co/EgeajTezvm,,The Onion,Twitter,Satirical
9821,The Onion Looks Back At 'Psycho' https://t.co/TlpJQkJjcC,,The Onion,Twitter,Satirical
9822,RT @ClickHole: A Tragic Loss: 6 Astronauts On The International Space Station Have Died While Attempting To Wear Witch Costumes In Space Fo…,,The Onion,Twitter,Satirical
9823,"Fortnite, Spider-Man Top 2018’s Most Popular Halloween Costumes https://t.co/SQAxdxlswJ #WhatDoYouThink? https://t.co/j5ZUpGWTOW",,The Onion,Twitter,Satirical
9824,Political Scientists Trace American Democracy’s Severe Polarization To Fucking Idiots On Other Side Of Aisle… https://t.co/vT8tVNrPmT,,The Onion,Twitter,Satirical
9825,Many of the 435 U.S. House of Representatives midterm races are currently polling as toss-ups. The Onion takes a lo… https://t.co/WfORYJuQha,,The Onion,Twitter,Satirical
9826,"‘Kanye Must Be Back On His Meds,’ Says Nation Technically Having Conversation About Mental Illness… https://t.co/wBsDIAgeuk",,The Onion,Twitter,Satirical
9827,"‘It’s Just A Costume, It’s Just A Costume,’ Man Nervously Assures Himself As Giant Hot Dog Starts Walking Toward Him https://t.co/rYvdcEkZfE",,The Onion,Twitter,Satirical
9828,Midterms 2018: Key House Races To Watch https://t.co/mkj9x6ZP8c https://t.co/2rge5aKSks,,The Onion,Twitter,Satirical
9829,'Saw' is a laughable propaganda film created by the government to discourage teenagers from experimenting with hand… https://t.co/W8UWw5LtRB,,The Onion,Twitter,Satirical
9830,"‘Take This Grape For It Is The Witch’s Eye, Take This Spaghetti For It Is The Witch’s Brain,’ Says Pope Francis Dur… https://t.co/NdRWguJKjW",,The Onion,Twitter,Satirical
9831,"RT @ClickHole: Inspiring: This Man Only Has One Leg, But For Halloween He’s Dressing Up As A Pair Of Legs https://t.co/cCLLVBaJPB https://t…",,The Onion,Twitter,Satirical
9832,"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/Ges47nJBSJ",,The Onion,Twitter,Satirical
9833,Instagram Surpasses Snapchat As Most Used App By U.S. Teens https://t.co/ngwVnm6mXj #WhatDoYouThink? https://t.co/hoz0hXZ4Nk,,The Onion,Twitter,Satirical
9834,The Onion Looks Back At 'Rosemary's Baby' https://t.co/sex99HvwlJ,,The Onion,Twitter,Satirical
9835,Man Wouldn't Have Worn Costume To Work If He'd Known He Was Getting Laid Off https://t.co/Zzqr4mYbMH https://t.co/Om0Mjzu5wf,,The Onion,Twitter,Satirical
9836,EPA Shuts Down Local Ghost-Entrapment Business https://t.co/hPnkO0kKjm https://t.co/nUNfLvADU9,,The Onion,Twitter,Satirical
9837,The Onion’s Guide To Trick-Or-Treating https://t.co/F5zz5fEMXx https://t.co/awFJzoesUK,,The Onion,Twitter,Satirical
9838,"Shadows Meet The Clouds, Gray On Gray, Like Dusty Charcoal On An Ashen Brow, Nation's Poets Report https://t.co/jQqDi5NT0f",,The Onion,Twitter,Satirical
9839,Report: A Lot Of People’s Dream Is To Have Sex With A Ghost https://t.co/g6Qn2TfrAQ https://t.co/lEnjoR27Be,,The Onion,Twitter,Satirical
9840,National News Highlights https://t.co/nw5Fjdc3uq,,The Onion,Twitter,Satirical
9841,"RT @ClickHole: Incredible: Linguists Have Finally Uncovered The English Meaning Of The Phrase ‘Sayonara, Suckers’ https://t.co/CoLbNLEeXf h…",,The Onion,Twitter,Satirical
9842,"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/OnqDqKUJPc",,The Onion,Twitter,Satirical
9843,3-Week-Old Jack-O'-Lantern Excited To Give One Last Scare When Slightest Touch Causes It To Collapse Into Disgustin… https://t.co/Nz37Ts8SJh,,The Onion,Twitter,Satirical
9844,Biggest Issues In The 2018 Midterms https://t.co/A7XHAkvpoQ,,The Onion,Twitter,Satirical
9845,Lone House With No Halloween Decorations By Far Spookiest In Neighborhood https://t.co/rFXGCWfAp8 https://t.co/FmXab1HULn,,The Onion,Twitter,Satirical
9846,"“What my critics don’t realize is that a seldom-evoked administrative guideline ensures I can do whatever I want, w… https://t.co/YNBzjlORMj",,The Onion,Twitter,Satirical
9847,RT @ClickHole: Dangerous Knowledge: Jerry Seinfeld Has Gone Insane After Attaining Complete Understanding Of The Deal With Dry Cleaning htt…,,The Onion,Twitter,Satirical
9848,The Onion Looks Back At 'Saw' https://t.co/MKVg5ww52K,,The Onion,Twitter,Satirical
9849,Inmates Scrambling To Replace Whitey Bulger In Prison Production Of ‘Guys And Dolls’ https://t.co/PvpCapGhOf https://t.co/SHGnaTQHMc,,The Onion,Twitter,Satirical
9850,From The Archives: Fully Validated Kanye West Retires To Quiet Farm In Iowa https://t.co/G5CRNHwOU9 https://t.co/Gx06ZzNk81,,The Onion,Twitter,Satirical
9851,God Confirms Whitey Bulger Sent To Hell For Snitching https://t.co/tEQJJ1BWa8 https://t.co/QfAQ6GQRcI,,The Onion,Twitter,Satirical
9852,GLAAD: Number Of LGBTQ Series Regulars On TV At All-Time High https://t.co/mxAqx7vQLF #WhatDoYouThink https://t.co/WLJiH7Z3Ic,,The Onion,Twitter,Satirical
9853,Trump Turns On Fox News And Tells Aides To Make Whatever They’re Saying A Law https://t.co/nlf7OjedOQ https://t.co/gxSXu6Oeo1,,The Onion,Twitter,Satirical
9854,Haunted House Guests Escorted Into VIP Section Where They Can Touch The Performers https://t.co/aCJMJVuYnc https://t.co/Y7rQUSG4G0,,The Onion,Twitter,Satirical
9855,Trump Claims He Can Overrule Constitution With Executive Order Because Of Little-Known ‘No One Will Stop Me’ Loopho… https://t.co/TBIOGVrSse,,The Onion,Twitter,Satirical
9856,Cryptic Long John Silver’s Campaign Just Says ‘You Are The Bait Now’ https://t.co/rVHEBvhyfS,,The Onion,Twitter,Satirical
9857,Voter Just Needs To Know Which Candidate Chops Wood In A Flannel Shirt https://t.co/uq1xANqApQ https://t.co/h2sKu92B1s,,The Onion,Twitter,Satirical
9858,Revlon Unveils New Age-Defying Monster Makeup https://t.co/53i8CzsZ1d,,The Onion,Twitter,Satirical
9859,New York Sues ExxonMobil For Misleading Investors On Climate Change https://t.co/qWQDA5u0Er #WhatDoYouThink? https://t.co/5B72LDZ2Cv,,The Onion,Twitter,Satirical
9860,ICE Agents Hurl Pregnant Immigrant Over Mexican Border To Prevent Birth On U.S. Soil https://t.co/hqExySVLXA https://t.co/76YhVbzuu3,,The Onion,Twitter,Satirical
9861,Report: Rash Not Going Away On Its Own https://t.co/09cN77vAaa https://t.co/Op4JybgFlV,,The Onion,Twitter,Satirical
9862,"Your Horoscopes — Week Of October 30, 2018 https://t.co/tO3LYvlZWg https://t.co/UvyofIdugD",,The Onion,Twitter,Satirical
9863,How To Find A Masculine Halloween Costume For Your Effeminate Son https://t.co/AUAwmae73y https://t.co/dckFdKGFMS,,The Onion,Twitter,Satirical
9864,Weird Guy From 2 Jobs Ago Still Liking Woman’s Photos On Facebook https://t.co/IrtKeEuoGg https://t.co/SfvVjC2iVy,,The Onion,Twitter,Satirical
9865,"Unemployed Dad Channels All His Energy Into Creating, Running Haunted House https://t.co/toveno0JO7 https://t.co/zdNBGVDhKI",,The Onion,Twitter,Satirical
9866,Today's Weather Report https://t.co/rztsrHnRdK,,The Onion,Twitter,Satirical
9867,Mysterious Crate Arrives From London https://t.co/vdurqgW5go https://t.co/HtpROv11x4,,The Onion,Twitter,Satirical
9868,A horror classic that needlessly vilifies the majestic Blair Witches that grace our nation's forests and national p… https://t.co/hn6eJl2GSE,,The Onion,Twitter,Satirical
9869,"RT @ClickHole: Look Away, Christians: It Is The Devil https://t.co/86z1SJ3rSy https://t.co/4b9uateZ1l",,The Onion,Twitter,Satirical
9870,National News Highlights https://t.co/YStT8qslPA,,The Onion,Twitter,Satirical
9871,Megyn Kelly Out At NBC https://t.co/MAMYhTIt04 #WhatDoYouThink? https://t.co/7ydXWwmUme,,The Onion,Twitter,Satirical
9872,"For more exemplary journalism, visit https://t.co/csf5QUbhed. https://t.co/WhotNAXaBj",,The Onion,Twitter,Satirical
9873,Dead-Eyed Man Has Been Looking For Non-Humiliating Halloween Costume For Past 2 Hours https://t.co/eXcUYOpZkt https://t.co/kfISk88hDU,,The Onion,Twitter,Satirical
9874,"""This senseless act of attempted violence is a disturbing example of a super-fan getting a little too worked up and… https://t.co/ap9gsbwpld",,The Onion,Twitter,Satirical
9875,RT @ClickHole: Incredibly Sad: This Guy Got His College Diploma Framed https://t.co/xQByoaHZJp https://t.co/WVABfT5L8y,,The Onion,Twitter,Satirical
9876,Did You Know? https://t.co/G2OqPd890J,,The Onion,Twitter,Satirical
9877,Coleman Unveils New Slowly Leaking Air Mattress For House Guests Who Won’t Take A Hint https://t.co/Xeu9D4vj83 https://t.co/tkVX4FRgNJ,,The Onion,Twitter,Satirical
9878,CDC: One-Third Of Americans Eat Fast Food Every Day https://t.co/6gz85KqndH #WhatDoYouThink? https://t.co/8q40hAzutK,,The Onion,Twitter,Satirical
9879,The Onion Looks Back At 'The Blair Witch Project' https://t.co/nXlJFgc9bP,,The Onion,Twitter,Satirical
9880,New Study Shows Majority Of Late Afternoon Sleepiness At Work Caused By Undetected Carbon Monoxide Leak… https://t.co/tHnscveBad,,The Onion,Twitter,Satirical
9881,Man Doesn’t Get Why People Waste Money On Therapist When They Could Just Emotionally Crush Girlfriend… https://t.co/POfXxlytab,,The Onion,Twitter,Satirical
9882,"‘It’s Like You’re Hearing Me But You’re Not Listening To Me,’ Says Man To Representative On Oscar Mayer Customer Se… https://t.co/Yd13E6Vlsu",,The Onion,Twitter,Satirical
9883,"RT @PatriotHole: Victory For Real Americans: PatriotHole Is Releasing Its First-Ever Video Game, ‘Protect Your Gold From Barack Obama’ http…",,The Onion,Twitter,Satirical
9884,Trump Slams Worldwide Jewish Conspiracy For Not Doing More To Prevent Synagogue Shooting https://t.co/goYUvqFFD3 https://t.co/pLG67l22fg,,The Onion,Twitter,Satirical
9885,Queen Elizabeth Hides Out In Bushes To Catch Whoever Keeps Stealing Packages From Buckingham Palace Porch… https://t.co/g4lZbqvdBE,,The Onion,Twitter,Satirical
9886,‘Fox &amp; Friends’ Denounces Bombing Suspect As Overenthusiastic Fan Whose Heart Basically In Right Place… https://t.co/EVOaBs2YYr,,The Onion,Twitter,Satirical
9887,MTA Unveils $28 Billion Plan To Renovate Subway Masturbators https://t.co/PL3IrRk6Nl https://t.co/xHLCRFH7Bq,,The Onion,Twitter,Satirical
9888,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens https://t.co/MzyVffTcDo https://t.co/qEoIR4GuWe",,The Onion,Twitter,Satirical
9889,Report: Average American Spends 25% Of Life Waiting In Line At Cell Phone Store https://t.co/S2bTHWsbNB https://t.co/JYAfTHJfSX,,The Onion,Twitter,Satirical
9890,Report Finds More Americans Putting Off Children Until Companies Are Ready https://t.co/zQXyBGGJdd https://t.co/CPSI54LBJZ,,The Onion,Twitter,Satirical
9891,Parents Honor Beloved Dead Grandmother By Naming Baby ‘GamGam’ https://t.co/OgGEPKUfSP https://t.co/mt7XD6grXM,,The Onion,Twitter,Satirical
9892,"The Week In Pictures – Week Of October 29, 2018 https://t.co/GX8Mw9RwkB https://t.co/GRC6O71uVS",,The Onion,Twitter,Satirical
9893,Boss Came To Work Today Dressed As Guy Who Fires Sean https://t.co/pMlb8MRxZv https://t.co/UKsDd1TmIq,,The Onion,Twitter,Satirical
9894,Alabama School System's Lone Textbook Falling Apart https://t.co/Mz8IG7Mwa8 https://t.co/GNbAJcmLFF,,The Onion,Twitter,Satirical
9895,Progressive Company Pays Both Men And Women 78% Of What They Should Be Earning https://t.co/EM6RqsP34K https://t.co/BXvyj63GcZ,,The Onion,Twitter,Satirical
9896,"""I realize your budget is limited, but the least you could strive for—for the sake of horror and those who love it—… https://t.co/VeRsw7yHrl",,The Onion,Twitter,Satirical
9897,Midterms Predicted To Have Largest Voter In Decades https://t.co/Vwqfxjwciw https://t.co/RcctyT0jX2,,The Onion,Twitter,Satirical
9898,Humanity Forced To Put Down Aging God https://t.co/9hhndF9vuS https://t.co/al7wCYlK0a,,The Onion,Twitter,Satirical
9899,"This Week's Editorial Cartoon: ""Heart And Soulless"" https://t.co/Uv8nDUGIwo https://t.co/RlRGtq6s5d",,The Onion,Twitter,Satirical
9900,Haunted Hayride Makes Extra-Spooky Turn Onto Interstate https://t.co/lvCDGdbz5K https://t.co/UP6vt4QYwc,,The Onion,Twitter,Satirical
9901,Nation’s Fact-Checkers Confirm They’ll Probably Wrap Up Evaluating Trump’s Statements By 2050 At Latest… https://t.co/jt4zDsCSi6,,The Onion,Twitter,Satirical
