,source_id,source_name,label,author,title,description,url,published_at,content
2399,reuters,Reuters,Reliable,Reuters Editorial,House Republican leaders: Trump will not sign funding bill from Senate,"U.S. President Donald Trump will not sign legislation to fund the federal government that passed the U.S. Senate, U.S. House Speaker Paul Ryan told reporters after a meeting with the president on Thursday.",https://www.reuters.com/article/us-usa-congress-budget-republicans-idUSKCN1OJ2HH,2018-12-20T18:37:02Z,"WASHINGTON (Reuters) - U.S. President Donald Trump will not sign legislation to fund the federal government that passed the U.S. Senate, U.S. House Speaker Paul Ryan told reporters after a meeting with the president on Thursday. 
Ryan, speaking alongside U.S… [+386 chars]"
2400,reuters,Reuters,Reliable,Sujata Rao,"U.S. companies repatriate over half a trillion dollars in 2018, but pace slows","U.S. companies have sent home over half a trillion dollars of cash they held overseas in 2018 to take advantage of tax changes, but data suggest the pace is slowing, potentially removing a key source of support for Wall Street.",https://www.reuters.com/article/us-us-repatriation-companies-idUSKCN1OU0ME,2018-12-31T12:54:39Z,"(Reuters) - U.S. companies have sent home over half a trillion dollars of cash they held overseas in 2018 to take advantage of tax changes, but data suggest the pace is slowing, potentially removing a key source of support for Wall Street. 
Dollar repatriati… [+3462 chars]"
2401,reuters,Reuters,Reliable,Reuters Editorial,Mayweather blitzes Tenshin in Japanese boxing exhibition,Floyd Mayweather came out of retirement briefly to score a lucrative victory in an exhibition boxing match in Japan over kickboxer Tenshin Nasukawa that will do more for his bank balance than it did for the reputation of combat sports.,https://www.reuters.com/article/us-boxing-japan-mayweather-idUSKCN1OU0UW,2018-12-31T16:02:47Z,"(Reuters) - Floyd Mayweather came out of retirement briefly to score a lucrative victory in an exhibition boxing match in Japan over kickboxer Tenshin Nasukawa that will do more for his bank balance than it did for the reputation of combat sports. 
The 20-ye… [+1967 chars]"
2402,reuters,Reuters,Reliable,Reuters Editorial,"White House, congressional staff to meet on shutdown on Saturday morning","White House officials and House and Senate staff members will meet at 11 a.m. EST (1600 GMT) on Saturday in a bid to end the partial U.S. government shutdown, White House spokesman Hogan Gidley said on Friday.",https://www.reuters.com/article/us-usa-shutdown-saturday-idUSKCN1OY22R,2019-01-04T23:16:07Z,"WASHINGTON (Reuters) - White House officials and House and Senate staff members will meet at 11 a.m. EST (1600 GMT) on Saturday in a bid to end the partial U.S. government shutdown, White House spokesman Hogan Gidley said on Friday. 
Reporting by Eric Beech;… [+27 chars]"
2403,reuters,Reuters,Reliable,Ginger Gibson,Newly powerful U.S. House Democrats hold off on Trump subpoena flurry,"The new Democratic majority in the U.S. House of Representatives is quietly planning behind the scenes for a series of investigations of Republican President Donald Trump, but no immediate flurry of subpoenas materialized as some Democrats had hoped.",https://www.reuters.com/article/us-usa-congress-investigations-idUSKCN1OY1Y9,2019-01-04T21:29:37Z,"(Editor’s note: Fifth paragraph contains language that may offend some readers) 
By Ginger Gibson and Mark Hosenball 
WASHINGTON (Reuters) - The new Democratic majority in the U.S. House of Representatives is quietly planning behind the scenes for a series … [+3657 chars]"
2404,reuters,Reuters,Reliable,Reuters Editorial,Hamas arrests Gaza men suspected of attacking Abbas's TV station,"Gaza authorities arrested five Palestinians on Saturday on suspicion of ransacking the offices of President Mahmoud Abbas's official Palestine Television station, Hamas's interior ministry said.",https://www.reuters.com/article/us-palestinians-politics-tv-idUSKCN1OZ0HL,2019-01-05T16:22:33Z,"GAZA (Reuters) - Gaza authorities arrested five Palestinians on Saturday on suspicion of ransacking the offices of President Mahmoud Abbas’s official Palestine Television station, Hamas’s interior ministry said. 
On Friday, assailants destroyed cameras, edit… [+1110 chars]"
2405,reuters,Reuters,Reliable,Richard Cowan,"Trump, Congress leaders set to huddle on border wall, government shutdown","As a partial U.S. government shutdown hit the two-week mark, President Donald Trump and congressional leaders were scheduled on Friday to discuss ways to break an impasse pitting his demand for building a border wall against Democrats' call for alternative se…",https://www.reuters.com/article/us-usa-shutdown-idUSKCN1OY0D3,2019-01-04T06:06:08Z,"WASHINGTON (Reuters) - As a partial U.S. government shutdown hit the two-week mark, President Donald Trump and congressional leaders were scheduled on Friday to discuss ways to break an impasse pitting his demand for building a border wall against Democrats’ … [+3129 chars]"
2406,reuters,Reuters,Reliable,Reuters Editorial,Trump says he could use emergency powers to build border wall,U.S. President Donald Trump said on Friday he could use emergency powers to build a wall on the U.S.-Mexico border without approval from Congress.,https://www.reuters.com/article/us-usa-shutdown-wall-idUSKCN1OY1VK,2019-01-04T20:16:38Z,"WASHINGTON (Reuters) - U.S. President Donald Trump said on Friday he could use emergency powers to build a wall on the U.S.-Mexico border without approval from Congress. 
A showdown between Trump and Congressional Democrats over funding for the project has l… [+953 chars]"
2407,reuters,Reuters,Reliable,Andy Sullivan,"Trump's attorney general pick says he did, in fact, register for draft","President Donald Trump's pick to serve as U.S. attorney general, William Barr, got his nomination off to an awkward start by telling lawmakers he did not register for the military draft during the Vietnam War, before saying on Thursday that he had in fact sig…",https://www.reuters.com/article/us-usa-justice-barr-idUSKCN1OY02U,2019-01-04T00:51:42Z,"WASHINGTON (Reuters) - President Donald Trump’s pick to serve as U.S. attorney general, William Barr, got his nomination off to an awkward start by telling lawmakers he did not register for the military draft during the Vietnam War, before saying on Thursday … [+2876 chars]"
2408,reuters,Reuters,Reliable,Reuters Editorial,Senate will not consider House Democratic bills to end shutdown: Republican McConnell,U.S. Senate Republican leader Mitch McConnell said on Wednesday the Senate will not consider bills Democrats plan to vote on in the House on Thursday that would end the government shutdown but not include President Donald Trump's demand for $5 billion for a b…,https://www.reuters.com/article/us-usa-shutdown-mcconnell-idUSKCN1OX01I,2019-01-03T00:45:36Z,WASHINGTON (Reuters) - U.S. Senate Republican leader Mitch McConnell said on Wednesday the Senate will not consider bills Democrats plan to vote on in the House on Thursday that would end the government shutdown but not include President Donald Trump’s demand… [+262 chars]
2409,reuters,Reuters,Reliable,Reuters Editorial,"Stocks slammed, Treasury yields fall, yen surges","U.S. stocks plunged on Thursday and 2-year U.S. Treasury yields dropped below the Federal Reserve's policy rate for the first time in more than a decade, delivering a signal the U.S. central bank could begin reversing its tightening regime before long.",https://www.reuters.com/article/us-usa-markets-instant-idUSKCN1OX1V1,2019-01-03T21:58:33Z,"(Reuters) - U.S. stocks plunged on Thursday and 2-year U.S. Treasury yields dropped below the Federal Reserve’s policy rate for the first time in more than a decade, delivering a signal the U.S. central bank could begin reversing its tightening regime before … [+3323 chars]"
2410,reuters,Reuters,Reliable,Richard Cowan,U.S. House elects Democrat Pelosi to be speaker for 2019-2020,Democrat Nancy Pelosi was elected on Thursday to be the new speaker of the U.S. House of Representatives as her party took majority control of the chamber following its election victory last Nov. 6.,https://www.reuters.com/article/us-usa-congress-pelosi-vote-idUSKCN1OX1NB,2019-01-03T19:05:44Z,"WASHINGTON (Reuters) - Democrat Nancy Pelosi was elected on Thursday to be the new speaker of the U.S. House of Representatives as her party took majority control of the chamber following its election victory last Nov. 6. 
This marks Pelosi’s second stint as… [+2396 chars]"
2411,reuters,Reuters,Reliable,Ju-min Park,Kim's vision of a coal-fueled North Korean future may be tough to realize,"When North Korean leader Kim Jong Un used his New Year speech to highlight coal as a ""primary front"" in developing the economy, he was making a case for what analysts see as a flawed but key resource on which his country increasingly relies.",https://www.reuters.com/article/us-northkorea-kimjongun-coal-analysis-idUSKCN1OY0CB,2019-01-04T05:48:16Z,"SEOUL (Reuters) - When North Korean leader Kim Jong Un used his New Year speech to highlight coal as a “primary front” in developing the economy, he was making a case for what analysts see as a flawed but key resource on which his country increasingly relies.… [+5748 chars]"
2412,reuters,Reuters,Reliable,Reuters Editorial,Trump EPA says limits on mercury emissions from coal plants not necessary,"The Trump administration on Friday said limits on mercury emissions from coal-fired power plants were no longer necessary as their costs outweighed the benefits, a move environmentalists said was favorable for the coal industry and could increase health hazar…",https://www.reuters.com/article/us-usa-coal-epa-idUSKCN1OR1BU,2018-12-28T17:39:39Z,"WASHINGTON (Reuters) - The Trump administration on Friday said limits on mercury emissions from coal-fired power plants were no longer necessary as their costs outweighed the benefits, a move environmentalists said was favorable for the coal industry and coul… [+1755 chars]"
2413,reuters,Reuters,Reliable,Reuters Editorial,U.S. medic quarantined in Nebraska for possible Ebola exposure,A U.S. healthcare worker who may have been exposed to the Ebola virus while treating patients in the Democratic Republic of Congo arrived in the United States on Saturday and was put in quarantine in Nebraska.,https://www.reuters.com/article/us-health-ebola-usa-idUSKCN1OS0OX,2018-12-29T23:03:36Z,"(Reuters) - A U.S. healthcare worker who may have been exposed to the Ebola virus while treating patients in the Democratic Republic of Congo arrived in the United States on Saturday and was put in quarantine in Nebraska. 
The medic, who is not exhibiting sy… [+1342 chars]"
